location_name,longitude,latitude,acres,year,species_name,stagename,numberstocked,county,region
SPRINGFIELD LAKE,-81.432474,41.025105,290,1996,Channel Catfish,Yearling,9048,SUMMIT,NORTHEAST
NEW LYME LAKE,-80.7388,41.581948,43,1996,Channel Catfish,Yearling,3001,ASHTABULA,NORTHEAST
VETO LAKE,-81.646517,39.345074,143,1996,Channel Catfish,Yearling,4088,WASHINGTON,SOUTHEAST
WOLF RUN LAKE,-81.54818,39.790673,208,1996,Channel Catfish,Yearling,1817,NOBLE,SOUTHEAST
WOLF RUN LAKE,-81.54818,39.790673,208,1996,Channel Catfish,Yearling,3552,NOBLE,SOUTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1996,Channel Catfish,Yearling,5033,SUMMIT,NORTHEAST
SILVER CREEK LAKE,-81.683129,40.993561,46,1996,Channel Catfish,Yearling,1561,SUMMIT,NORTHEAST
LITTLE TURTLE POND,,,3,1996,Channel Catfish,Yearling,95,SUMMIT,NORTHEAST
WOLF RUN LAKE,-81.54818,39.790673,208,1996,Channel Catfish,Yearling,1662,NOBLE,SOUTHEAST
BELMONT LAKE,-81.008987,40.033671,109,1996,Channel Catfish,Yearling,2937,BELMONT,SOUTHEAST
FORKED RUN LAKE,-81.767632,39.091778,110,1996,Channel Catfish,Yearling,2603,MEIGS,SOUTHEAST
WOLF RUN LAKE,-81.54818,39.790673,208,1996,Channel Catfish,Yearling,1684,NOBLE,SOUTHEAST
VETO LAKE,-81.646517,39.345074,143,1996,Channel Catfish,Yearling,3650,WASHINGTON,SOUTHEAST
EGYPT VALLEY WA PONDS,,,,1996,Channel Catfish,Yearling,2003,BELMONT,SOUTHEAST
CONNEAUT CREEK (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,13272,,
ROCKY RIVER (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,15900,,
ROCKY RIVER (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,8848,,
ROCKY RIVER (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,15292,,
GRAND RIVER (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,11682,,
GRAND RIVER (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,15576,,
CHAGRIN RIVER (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,16752,,
CHAGRIN RIVER (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,13890,,
CHAGRIN RIVER (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,12582,,
CONNEAUT CREEK (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,10600,,
CONNEAUT CREEK (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,19446,,
GRAND RIVER (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,15948,,
ROCKY RIVER (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,6120,,
CHAGRIN RIVER (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,6000,,
CONNEAUT CREEK (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,8000,,
GRAND RIVER (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,9150,,
ROCKY FORK LAKE,-83.439915,39.185034,1953,1996,Walleye,Fry,415618,HIGHLAND,SOUTHWEST
LEESVILLE LAKE,-81.194548,40.468665,1011,1996,Muskellunge,Adv. Fingerlings,1000,CARROLL,NORTHEAST
PIEDMONT LAKE,-81.213162,40.190368,2370,1996,Muskellunge,Adv. Fingerlings,2310,HARRISON,NORTHEAST
WEST BRANCH RESERVOIR,-81.079412,41.155371,2621,1996,Muskellunge,Adv. Fingerlings,2650,PORTAGE,NORTHEAST
ALUM CREEK LAKE,-82.963793,40.184249,3331,1996,Muskellunge,Adv. Fingerlings,800,DELAWARE,CENTRAL
SALT FORK LAKE,-81.557065,40.104771,3060,1996,Muskellunge,Adv. Fingerlings,653,GUERNSEY,SOUTHEAST
COWAN LAKE,-83.92493,39.388295,694,1996,Muskellunge,Adv. Fingerlings,926,CLINTON,SOUTHWEST
ROCKY RIVER (LAKE ERIE),,,,1996,Rainbow Trout,Yearling,6300,,
PAULDING RESERVOIR,-84.591437,41.124255,67,1996,Saugeye,Fingerlings,6334,PAULDING,NORTHWEST
BLUE ROCK LAKE,-81.850411,39.81757,17,1989,Bluegill,Fingerlings,5000,MUSKINGUM,SOUTHEAST
BLUE ROCK LAKE,-81.850411,39.81757,17,1984,Channel Catfish,Fingerlings,4250,MUSKINGUM,SOUTHEAST
BLUE ROCK LAKE,-81.850411,39.81757,17,1982,Largemouth Bass,Fingerlings,4000,MUSKINGUM,SOUTHEAST
BLUE ROCK LAKE,-81.850411,39.81757,17,1989,Smallmouth Bass,Fingerlings,2912,MUSKINGUM,SOUTHEAST
AMANN RESERVOIR,-82.822403,40.712548,32,1987,Channel Catfish,Fingerlings,5000,CRAWFORD,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1988,Channel Catfish,Yearling,2296,HURON,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1982,Walleye,Fingerlings,22000,HURON,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1982,Walleye,Fingerlings,7354,HURON,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1982,Walleye,Fingerlings,3410,HURON,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1983,Walleye,Fingerlings,11000,HURON,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1985,Walleye,Fingerlings,10389,HURON,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1987,Walleye,Fingerlings,5500,HURON,NORTHWEST
B&N COAL AGREEMENT PONDS,,,,1989,Largemouth Bass,Fingerlings,400,,
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1989,Walleye,Fingerlings,11000,HURON,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1982,Largemouth Bass,Fingerlings,444,HURON,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1982,Largemouth Bass,Fingerlings,5076,HURON,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1982,Largemouth Bass,Fingerlings,509,HURON,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1982,Yellow Perch,Fingerlings,22000,HURON,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1984,Yellow Perch,Fingerlings,22000,HURON,NORTHWEST
NIMISILA RESERVOIR,-81.515396,40.924456,743,1987,Channel Catfish,Yearling,45375,SUMMIT,NORTHEAST
NIMISILA RESERVOIR,-81.515396,40.924456,743,1982,Largemouth Bass,Fingerlings,19992,SUMMIT,NORTHEAST
NIMISILA RESERVOIR,-81.515396,40.924456,743,1983,Largemouth Bass,Fingerlings,2648,SUMMIT,NORTHEAST
BARNESVILLE RESERVOIR #1,-81.166222,39.964524,24,1982,Channel Catfish,Fingerlings,10500,BELMONT,SOUTHEAST
NIMISILA RESERVOIR,-81.515396,40.924456,743,1983,Largemouth Bass,Fingerlings,12902,SUMMIT,NORTHEAST
NIMISILA RESERVOIR,-81.515396,40.924456,743,1983,Largemouth Bass,Fingerlings,4424,SUMMIT,NORTHEAST
NIMISILA RESERVOIR,-81.515396,40.924456,743,1984,Northern Pike,Fingerlings,500,SUMMIT,NORTHEAST
NIMISILA RESERVOIR,-81.515396,40.924456,743,1984,Northern Pike,Yearling,150,SUMMIT,NORTHEAST
NIMISILA RESERVOIR,-81.515396,40.924456,743,1985,Northern Pike,Fingerlings,4000,SUMMIT,NORTHEAST
NIMISILA RESERVOIR,-81.515396,40.924456,743,1986,Northern Pike,Fingerlings,3820,SUMMIT,NORTHEAST
NIMISILA RESERVOIR,-81.515396,40.924456,743,1987,Northern Pike,Fingerlings,1294,SUMMIT,NORTHEAST
NIMISILA RESERVOIR,-81.515396,40.924456,743,1987,Northern Pike,Fingerlings,451,SUMMIT,NORTHEAST
NIMISILA RESERVOIR,-81.515396,40.924456,743,1988,Northern Pike,Fingerlings,6044,SUMMIT,NORTHEAST
BARNESVILLE RESERVOIR #1,-81.166222,39.964524,24,1983,Channel Catfish,Fingerlings,18600,BELMONT,SOUTHEAST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1983,Channel Catfish,Fingerlings,2900,WOOD,NORTHWEST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1987,Channel Catfish,Fingerlings,3625,WOOD,NORTHWEST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1989,Channel Catfish,Fingerlings,1402,WOOD,NORTHWEST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1982,Walleye,Fingerlings,1497,WOOD,NORTHWEST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1983,Walleye,Fingerlings,1450,WOOD,NORTHWEST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1985,Walleye,Fingerlings,1909,WOOD,NORTHWEST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1987,Walleye,Fingerlings,1450,WOOD,NORTHWEST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1989,Walleye,Fingerlings,1450,WOOD,NORTHWEST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1982,Largemouth Bass,Fingerlings,725,WOOD,NORTHWEST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1982,Yellow Perch,Fingerlings,10000,WOOD,NORTHWEST
BARNESVILLE RESERVOIR #1,-81.166222,39.964524,24,1988,Channel Catfish,Yearling,2400,BELMONT,SOUTHEAST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1983,Yellow Perch,Fingerlings,1450,WOOD,NORTHWEST
NORTH RESERVOIR,-81.542618,41.001756,139,1982,Walleye,Fingerlings,14400,SUMMIT,NORTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1982,Walleye,Fingerlings,1000,SUMMIT,NORTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1983,Walleye,Fingerlings,10000,SUMMIT,NORTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1983,Muskellunge,Adv. Fingerlings,1150,SUMMIT,NORTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1984,Muskellunge,Adv. Fingerlings,2200,SUMMIT,NORTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1985,Muskellunge,Adv. Fingerlings,900,SUMMIT,NORTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1985,Muskellunge,Adv. Fingerlings,800,SUMMIT,NORTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1985,Muskellunge,Adv. Fingerlings,450,SUMMIT,NORTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1984,Northern Pike,Yearling,2200,SUMMIT,NORTHEAST
BARNESVILLE RESERVOIR #1,-81.166222,39.964524,24,1988,Channel Catfish,Yearling,2300,BELMONT,SOUTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1985,Northern Pike,Yearling,1700,SUMMIT,NORTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1985,Northern Pike,Adv. Fingerlings,450,SUMMIT,NORTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1983,Tiger Muskie,Adv. Fingerlings,1250,SUMMIT,NORTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1984,Tiger Muskie,Adv. Fingerlings,2200,SUMMIT,NORTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1985,Tiger Muskie,Adv. Fingerlings,1700,SUMMIT,NORTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1985,Tiger Muskie,Adv. Fingerlings,450,SUMMIT,NORTHEAST
NORWALK RESERVOIR #1,-82.589899,41.238347,32,1984,Channel Catfish,Fingerlings,1500,HURON,NORTHWEST
NORWALK RESERVOIR #1,-82.589899,41.238347,32,1987,Channel Catfish,Fingerlings,3750,HURON,NORTHWEST
NORWALK RESERVOIR #1,-82.589899,41.238347,32,1988,Channel Catfish,Yearling,768,HURON,NORTHWEST
NORWALK RESERVOIR #1,-82.589899,41.238347,32,1988,Channel Catfish,Yearling,768,HURON,NORTHWEST
ALDRICH POND,-83.253565,41.447729,34,1989,Northern Pike,Fingerlings,701,SANDUSKY,NORTHWEST
BARNESVILLE RESERVOIR #1,-81.166222,39.964524,24,1988,Channel Catfish,Yearling,1974,BELMONT,SOUTHEAST
NORWALK RESERVOIR #1,-82.589899,41.238347,32,1989,Channel Catfish,Fingerlings,2500,HURON,NORTHWEST
NORWALK RESERVOIR #1,-82.589899,41.238347,32,1989,Walleye,Fingerlings,4250,HURON,NORTHWEST
NORWALK RESERVOIR #2,-82.582676,41.233947,52,1984,Channel Catfish,Fingerlings,2538,HURON,NORTHWEST
NORWALK RESERVOIR #2,-82.582676,41.233947,52,1987,Channel Catfish,Fingerlings,12725,HURON,NORTHWEST
NORWALK RESERVOIR #2,-82.582676,41.233947,52,1988,Channel Catfish,Yearling,1356,HURON,NORTHWEST
NORWALK RESERVOIR #2,-82.582676,41.233947,52,1988,Channel Catfish,Yearling,1254,HURON,NORTHWEST
NORWALK RESERVOIR #2,-82.582676,41.233947,52,1989,Channel Catfish,Fingerlings,4250,HURON,NORTHWEST
NORWALK RESERVOIR #2,-82.582676,41.233947,52,1989,Channel Catfish,Fingerlings,4270,HURON,NORTHWEST
NORWALK RESERVOIR #2,-82.582676,41.233947,52,1982,Northern Pike,Fingerlings,1000,HURON,NORTHWEST
NORWALK RESERVOIR #2,-82.582676,41.233947,52,1983,Northern Pike,Fingerlings,1072,HURON,NORTHWEST
BARNESVILLE RESERVOIR #1,-81.166222,39.964524,24,1983,Golden Trout,Yearling,1500,BELMONT,SOUTHEAST
NORWALK RESERVOIR #2,-82.582676,41.233947,52,1984,Northern Pike,Fingerlings,1020,HURON,NORTHWEST
NORWALK RESERVOIR #2,-82.582676,41.233947,52,1985,Northern Pike,Fingerlings,1020,HURON,NORTHWEST
NORWALK RESERVOIR #2,-82.582676,41.233947,52,1986,Northern Pike,Fingerlings,1020,HURON,NORTHWEST
NORWALK RESERVOIR #2,-82.582676,41.233947,52,1988,Northern Pike,Fingerlings,1020,HURON,NORTHWEST
NORWALK RESERVOIR #2,-82.582676,41.233947,52,1989,Northern Pike,Fingerlings,1024,HURON,NORTHWEST
NORWALK RESERVOIR #3,-82.590454,41.234447,92,1983,Channel Catfish,Fingerlings,8500,HURON,NORTHWEST
NORWALK RESERVOIR #3,-82.590454,41.234447,92,1987,Channel Catfish,Fingerlings,10086,HURON,NORTHWEST
NORWALK RESERVOIR #3,-82.590454,41.234447,92,1983,Walleye,Fingerlings,4250,HURON,NORTHWEST
NORWALK RESERVOIR #3,-82.590454,41.234447,92,1985,Walleye,Fingerlings,4250,HURON,NORTHWEST
VAN WERT RESERVOIR #1,-84.579849,40.849321,61,1996,Saugeye,Fingerlings,6512,VAN WERT,NORTHWEST
VAN WERT RESERVOIR #2 OLD (pre 2007),-84.575654,40.844017,61,1996,Saugeye,Fingerlings,6512,VAN WERT,NORTHWEST
WAUSEON RESERVOIR #1,-84.151879,41.511738,11,1996,Saugeye,Fingerlings,1480,FULTON,NORTHWEST
WAUSEON RESERVOIR #2,-84.149402,41.511667,50,1996,Saugeye,Fingerlings,4500,FULTON,NORTHWEST
CAESAR CREEK LAKE,-84.061277,39.484992,2806,1996,Saugeye,Fingerlings,283287,WARREN,SOUTHWEST
ALUM CREEK LAKE,-82.963793,40.184249,3331,1996,Saugeye,Fingerlings,340234,DELAWARE,CENTRAL
INDIAN LAKE,-83.875493,40.467488,5036,1996,Saugeye,Fingerlings,193579,LOGAN,CENTRAL
RILEY RESERVOIR,-82.933241,40.827245,31,1996,Saugeye,Fingerlings,2998,CRAWFORD,NORTHWEST
LIMA LAKE,-84.050626,40.757473,87,1996,Saugeye,Fingerlings,8565,ALLEN,NORTHWEST
OUTHWAITE RESERVOIR,-82.935716,40.835628,148,1996,Saugeye,Fingerlings,13990,CRAWFORD,NORTHWEST
INDIAN LAKE,-83.875493,40.467488,5036,1996,Saugeye,Fingerlings,173584,LOGAN,CENTRAL
INDIAN LAKE,-83.875493,40.467488,5036,1996,Saugeye,Fingerlings,167303,LOGAN,CENTRAL
GREAT MIAMI RIVER (GREAT MIAMI R),,,,1996,Saugeye,Fingerlings,83692,,
LONG LAKE,-81.543174,41.015056,224,1996,Saugeye,Fingerlings,22331,SUMMIT,NORTHEAST
NORTH RESERVOIR,-81.542618,41.001756,139,1996,Saugeye,Fingerlings,21889,SUMMIT,NORTHEAST
WEST RESERVOIR,-81.535118,40.980356,98,1996,Saugeye,Fingerlings,16366,SUMMIT,NORTHEAST
EAST RESERVOIR,-81.531229,41.001156,232,1996,Saugeye,Fingerlings,37820,SUMMIT,NORTHEAST
TURKEYFOOT LAKE,-81.54373,40.969256,474,1996,Saugeye,Fingerlings,66747,SUMMIT,NORTHEAST
NIMISILA RESERVOIR,-81.515396,40.924456,743,1996,Saugeye,Fingerlings,82057,SUMMIT,NORTHEAST
GREAT MIAMI RIVER (GREAT MIAMI R),,,,1996,Saugeye,Fingerlings,68541,,
LOST CREEK RESERVOIR,-84.067431,40.744618,131,1996,Saugeye,Fingerlings,12221,ALLEN,NORTHWEST
METZGER RESERVOIR,-84.055351,40.741409,157,1996,Saugeye,Fingerlings,16110,ALLEN,NORTHWEST
MCCOMB RESERVOIR #2,-83.779104,41.10612,20,1996,Saugeye,Fingerlings,2778,HANCOCK,NORTHWEST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1996,Saugeye,Fingerlings,3111,WOOD,NORTHWEST
LAKE LECOMTE,-83.447149,41.115821,137,1996,Saugeye,Fingerlings,12888,HANCOCK,NORTHWEST
VETS MEMORIAL RESERVOIR,-83.455482,41.13332,157,1996,Saugeye,Fingerlings,16665,HANCOCK,NORTHWEST
INDIAN LAKE,-83.875493,40.467488,5036,1996,Saugeye,Fingerlings,47218,LOGAN,CENTRAL
OTTAWA RESERVOIR,-84.021753,41.014453,20,1996,Saugeye,Fingerlings,3590,PUTNAM,NORTHWEST
ARCHBOLD RESERVOIR #1,-84.295251,41.520148,20,1996,Saugeye,Fingerlings,2244,FULTON,NORTHWEST
ARCHBOLD RESERVOIR #2,-84.289382,41.518929,43,1996,Saugeye,Fingerlings,4488,FULTON,NORTHWEST
MUSKINGUM RIVER BASIN,,,,1996,Saugeye,Fingerlings,334211,,
DILLON LAKE,-82.082083,39.990866,1279,1996,Saugeye,Fingerlings,157774,MUSKINGUM,SOUTHEAST
MUSKINGUM RIVER BASIN,,,,1996,Saugeye,Fingerlings,172192,,
POWERS RESERVOIR,-82.803509,40.721617,28,1996,Saugeye,Fingerlings,2804,CRAWFORD,NORTHWEST
RACCOON CREEK RESERVOIR,-82.976303,41.28754,36,1996,Saugeye,Fingerlings,4050,SANDUSKY,NORTHWEST
EASTWOOD LAKE,-84.145686,39.782494,196,1996,Saugeye,Fingerlings,19002,MONTGOMERY,SOUTHWEST
BUCKEYE LAKE,-82.488212,39.92786,2851,1996,Saugeye,Fingerlings,157074,LICKING,CENTRAL
BRESLER RESERVOIR,-84.229082,40.73066,582,1996,Walleye,Fingerlings,41018,ALLEN,NORTHWEST
BRESLER RESERVOIR,-84.229082,40.73066,582,1996,Yellow Perch,Fingerlings,68396,ALLEN,NORTHWEST
FINDLAY RESERVOIR #1,-83.565485,41.008315,186,1996,Yellow Perch,Fingerlings,36894,HANCOCK,NORTHWEST
FINDLAY RESERVOIR #2,-83.571596,41.010014,644,1996,Yellow Perch,Fingerlings,115790,HANCOCK,NORTHWEST
BRESLER RESERVOIR,-84.229082,40.73066,582,1996,Yellow Perch,Fingerlings,156750,ALLEN,NORTHWEST
FINDLAY RESERVOIR #1,-83.565485,41.008315,186,1996,Yellow Perch,Fingerlings,37393,HANCOCK,NORTHWEST
FINDLAY RESERVOIR #2,-83.571596,41.010014,644,1996,Yellow Perch,Fingerlings,148888,HANCOCK,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1996,Channel Catfish,Yearling,5003,HURON,NORTHWEST
NORWALK RESERVOIR #3,-82.590454,41.234447,92,1996,Channel Catfish,Yearling,2032,HURON,NORTHWEST
BUCYRUS RESERVOIR #2,-82.928506,40.812734,31,1996,Channel Catfish,Yearling,758,CRAWFORD,NORTHWEST
LAKE LECOMTE,-83.447149,41.115821,137,1996,Channel Catfish,Yearling,3210,HANCOCK,NORTHWEST
MAUMEE BAY STATE PARK POND,-83.374627,41.680752,50,1996,Channel Catfish,Yearling,1309,LUCAS,NORTHWEST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1996,Channel Catfish,Yearling,731,WOOD,NORTHWEST
OTTAWA RESERVOIR,-84.021753,41.014453,20,1996,Channel Catfish,Yearling,885,PUTNAM,NORTHWEST
SWANTON WATERWORKS RESERVOIR,-83.873831,41.56889,20,1996,Channel Catfish,Yearling,629,LUCAS,NORTHWEST
OLANDER LAKE,-83.709372,41.691181,24,1996,Channel Catfish,Yearling,732,LUCAS,NORTHWEST
RESTHAVEN POND #11,-82.830743,41.394242,29,1996,Channel Catfish,Yearling,2102,ERIE,NORTHWEST
RESTHAVEN POND #07,-82.830743,41.394242,59,1996,Channel Catfish,Yearling,1476,ERIE,NORTHWEST
FINDLEY LAKE,-82.208213,41.137552,85,1996,Channel Catfish,Yearling,4654,LORAIN,NORTHEAST
WAUSEON RESERVOIR #1,-84.151879,41.511738,11,1996,Channel Catfish,Yearling,702,FULTON,NORTHWEST
WAUSEON RESERVOIR #2,-84.149402,41.511667,50,1996,Channel Catfish,Yearling,2250,FULTON,NORTHWEST
DELTA RESERVOIR #2,-84.013367,41.59118,52,1996,Channel Catfish,Yearling,2204,FULTON,NORTHWEST
LIMA LAKE,-84.050626,40.757473,87,1996,Channel Catfish,Yearling,1002,ALLEN,NORTHWEST
ALDRICH POND,-83.253565,41.447729,34,1996,Channel Catfish,Yearling,876,SANDUSKY,NORTHWEST
MAUMEE BAY STATE PARK POND,-83.374627,41.680752,50,1996,Channel Catfish,Yearling,2592,LUCAS,NORTHWEST
UPPER SANDUSKY RESERVOIR,-83.271864,40.820332,32,1996,Channel Catfish,Yearling,1905,WYANDOT,NORTHWEST
BUCYRUS RESERVOIR #2,-82.928506,40.812734,31,1996,Channel Catfish,Yearling,743,CRAWFORD,NORTHWEST
RESTHAVEN POND #11,-82.830743,41.394242,29,1996,Channel Catfish,Yearling,2100,ERIE,NORTHWEST
RESTHAVEN POND #07,-82.830743,41.394242,59,1996,Channel Catfish,Yearling,1475,ERIE,NORTHWEST
OLANDER LAKE,-83.709372,41.691181,24,1996,Channel Catfish,Yearling,1449,LUCAS,NORTHWEST
SWANTON WATERWORKS RESERVOIR,-83.873831,41.56889,20,1996,Channel Catfish,Yearling,624,LUCAS,NORTHWEST
LIMA LAKE,-84.050626,40.757473,87,1996,Channel Catfish,Yearling,1128,ALLEN,NORTHWEST
DELTA RESERVOIR #2,-84.013367,41.59118,52,1996,Channel Catfish,Yearling,296,FULTON,NORTHWEST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1996,Channel Catfish,Yearling,725,WOOD,NORTHWEST
AMICK RESERVOIR,-82.822681,40.703148,53,1996,Channel Catfish,Yearling,1000,MORROW,CENTRAL
NORTH RESERVOIR,-81.542618,41.001756,139,1996,Channel Catfish,Yearling,5002,SUMMIT,NORTHEAST
LAKE ALMA,-82.517937,39.144467,68,1996,Channel Catfish,Yearling,1602,VINTON,SOUTHEAST
FORKED RUN LAKE,-81.767632,39.091778,110,1996,Channel Catfish,Yearling,2600,MEIGS,SOUTHEAST
TIMBRE RIDGE LAKE,-82.381408,38.654313,97,1996,Channel Catfish,Yearling,2509,LAWRENCE,SOUTHEAST
RIO GRANDE RESERVOIR,-82.389043,38.883974,8,1996,Channel Catfish,Yearling,175,GALLIA,SOUTHEAST
SCIOTO TRAIL AREA LAKES,,,,1996,Channel Catfish,Yearling,150,ROSS,SOUTHEAST
ROSE LAKE,-82.537895,39.42491,21,1996,Channel Catfish,Yearling,675,HOCKING,SOUTHEAST
OTTAWA RESERVOIR,-84.021753,41.014453,20,1996,Channel Catfish,Yearling,878,PUTNAM,NORTHWEST
LIMA LAKE,-84.050626,40.757473,87,1996,Channel Catfish,Yearling,763,ALLEN,NORTHWEST
SILVER CREEK LAKE,-81.683129,40.993561,46,1996,Channel Catfish,Yearling,1496,SUMMIT,NORTHEAST
LITTLE TURTLE POND,,,3,1996,Channel Catfish,Yearling,124,SUMMIT,NORTHEAST
ANTRIM LAKE,-83.033796,40.077248,43,1996,Channel Catfish,Yearling,582,FRANKLIN,CENTRAL
GREENFIELD LAKE,-82.632387,39.770858,12,1996,Channel Catfish,Yearling,179,FAIRFIELD,CENTRAL
MADISON LAKE,-83.376307,39.866132,98,1996,Channel Catfish,Yearling,2131,MADISON,CENTRAL
JEFFERSON LAKE,-80.794249,40.460666,20,1996,Channel Catfish,Yearling,627,JEFFERSON,NORTHEAST
MONROE LAKE,-81.137885,39.818172,39,1996,Channel Catfish,Yearling,1005,MONROE,SOUTHEAST
CLOUSE LAKE,-82.303206,39.765065,19,1996,Channel Catfish,Yearling,755,PERRY,SOUTHEAST
BLUE ROCK LAKE,-81.850411,39.81757,17,1996,Channel Catfish,Yearling,454,MUSKINGUM,SOUTHEAST
ADAMS LAKE,-83.516026,38.813935,37,1996,Largemouth Bass,Fingerlings,1878,ADAMS,SOUTHWEST
EAST FORK LAKE,-84.151688,39.022284,2107,1997,Hybrid-Striped Bass,Fry,1000000,CLERMONT,SOUTHWEST
BUCKEYE LAKE,-82.488212,39.92786,2851,1997,Saugeye,Fry,20000,LICKING,CENTRAL
BUCKEYE LAKE,-82.488212,39.92786,2851,1997,Walleye,Fry,1028000,LICKING,CENTRAL
SALT FORK LAKE,-81.557065,40.104771,3060,1997,Walleye,Fry,174000,GUERNSEY,SOUTHEAST
DELAWARE LAKE,-83.068799,40.358344,1205,1997,Saugeye,Fingerlings,130031,DELAWARE,CENTRAL
O SHAUGHNESSY RESERVOIR,-83.125744,40.153344,896,1997,Saugeye,Fingerlings,91892,DELAWARE,CENTRAL
GRIGGS RESERVOIR,-83.093798,40.015646,387,1997,Saugeye,Fingerlings,34740,FRANKLIN,CENTRAL
SALT FORK LAKE,-81.557065,40.104771,3060,1997,Walleye,Fingerlings,288298,GUERNSEY,SOUTHEAST
C.J. BROWN RESERVOIR,-83.747149,39.950608,1964,1997,Walleye,Fingerlings,212203,CLARK,SOUTHWEST
ROCKY FORK LAKE,-83.439915,39.185034,1953,1997,Walleye,Fingerlings,273226,HIGHLAND,SOUTHWEST
DEER CREEK LAKE,-83.244914,39.605639,1301,1997,Saugeye,Fingerlings,105268,PICKAWAY,CENTRAL
DEER CREEK LAKE,-83.244914,39.605639,1301,1997,Saugeye,Fingerlings,155545,PICKAWAY,CENTRAL
DEER CREEK LAKE,-83.244914,39.605639,1301,1997,Saugeye,Fingerlings,123569,PICKAWAY,CENTRAL
DEER CREEK LAKE,-83.244914,39.605639,1301,1997,Saugeye,Fingerlings,39999,PICKAWAY,CENTRAL
CAESAR CREEK LAKE,-84.061277,39.484992,2806,1997,Saugeye,Fingerlings,222292,WARREN,SOUTHWEST
SALT FORK LAKE,-81.557065,40.104771,3060,1997,Walleye,Fingerlings,112880,GUERNSEY,SOUTHEAST
CAESAR CREEK LAKE,-84.061277,39.484992,2806,1997,Saugeye,Fingerlings,80416,WARREN,SOUTHWEST
DILLON LAKE,-82.082083,39.990866,1279,1997,Saugeye,Fingerlings,153124,MUSKINGUM,SOUTHEAST
ALUM CREEK LAKE,-82.963793,40.184249,3331,1997,Saugeye,Fingerlings,326538,DELAWARE,CENTRAL
